,iteration,path_expanded,nb_expanded,node_expanded,score
0,1,3-outgoing-http://www.wikidata.org/entity/Q3182723;http://www.wikidata.org/prop/direct/P31,1,['http://www.wikidata.org/entity/Q3182723'],2
1,2,3-ingoing-http://www.wikidata.org/prop/direct/P509;http://www.wikidata.org/entity/Q744913,2,"['http://www.wikidata.org/entity/Q744913', 'http://www.wikidata.org/entity/Q3839081']",62
2,3,3-ingoing-http://www.wikidata.org/prop/direct/P138;http://www.wikidata.org/entity/Q7327,62,"['http://www.wikidata.org/entity/Q20172053', 'http://www.wikidata.org/entity/Q519149', 'http://www.wikidata.org/entity/Q5955102', 'http://www.wikidata.org/entity/Q84604', 'http://www.wikidata.org/entity/Q436267', 'http://www.wikidata.org/entity/Q4924758', 'http://www.wikidata.org/entity/Q180350', 'http://www.wikidata.org/entity/Q724082', 'http://www.wikidata.org/entity/Q2324630', 'http://www.wikidata.org/entity/Q2963427', 'http://www.wikidata.org/entity/Q1328295', 'http://www.wikidata.org/entity/Q3289542', 'http://www.wikidata.org/entity/Q4723509', 'http://www.wikidata.org/entity/Q709646', 'http://www.wikidata.org/entity/Q103651', 'http://www.wikidata.org/entity/Q44780119', 'http://www.wikidata.org/entity/Q276310', 'http://www.wikidata.org/entity/Q17629848', 'http://www.wikidata.org/entity/Q18163294', 'http://www.wikidata.org/entity/Q1341120', 'http://www.wikidata.org/entity/Q21710938', 'http://www.wikidata.org/entity/Q16603540', 'http://www.wikidata.org/entity/Q1356423', 'http://www.wikidata.org/entity/Q1413107', 'http://www.wikidata.org/entity/Q337185', 'http://www.wikidata.org/entity/Q62496', 'http://www.wikidata.org/entity/Q62549', 'http://www.wikidata.org/entity/Q344862', 'http://www.wikidata.org/entity/Q164967', 'http://www.wikidata.org/entity/Q3365999', 'http://www.wikidata.org/entity/Q1782343', 'http://www.wikidata.org/entity/Q21554979', 'http://www.wikidata.org/entity/Q5335826', 'http://www.wikidata.org/entity/Q6097268', 'http://www.wikidata.org/entity/Q10857792', 'http://www.wikidata.org/entity/Q104865', 'http://www.wikidata.org/entity/Q12784277', 'http://www.wikidata.org/entity/Q465576', 'http://www.wikidata.org/entity/Q172479', 'http://www.wikidata.org/entity/Q18410', 'http://www.wikidata.org/entity/Q1365261', 'http://www.wikidata.org/entity/Q3242530', 'http://www.wikidata.org/entity/Q836030', 'http://www.wikidata.org/entity/Q17782035', 'http://www.wikidata.org/entity/Q992120', 'http://www.wikidata.org/entity/Q284702', 'http://www.wikidata.org/entity/Q4077955', 'http://www.wikidata.org/entity/Q621462', 'http://www.wikidata.org/entity/Q3365991', 'http://www.wikidata.org/entity/Q346690', 'http://www.wikidata.org/entity/Q11896615', 'http://www.wikidata.org/entity/Q634141', 'http://www.wikidata.org/entity/Q16004067', 'http://www.wikidata.org/entity/Q7327', 'http://www.wikidata.org/entity/Q2531818', 'http://www.wikidata.org/entity/Q4408491', 'http://www.wikidata.org/entity/Q487817', 'http://www.wikidata.org/entity/Q8004848', 'http://www.wikidata.org/entity/Q21935374', 'http://www.wikidata.org/entity/Q4225392', 'http://www.wikidata.org/entity/Q2561874', 'http://www.wikidata.org/entity/Q309840']",96
3,4,3-ingoing-http://www.wikidata.org/prop/direct/P69;http://www.wikidata.org/entity/Q490188,96,"['http://www.wikidata.org/entity/Q134318', 'http://www.wikidata.org/entity/Q45295571', 'http://www.wikidata.org/entity/Q13029307', 'http://www.wikidata.org/entity/Q45109215', 'http://www.wikidata.org/entity/Q44821878', 'http://www.wikidata.org/entity/Q1454283', 'http://www.wikidata.org/entity/Q1166017', 'http://www.wikidata.org/entity/Q4471784', 'http://www.wikidata.org/entity/Q45751567', 'http://www.wikidata.org/entity/Q12091414', 'http://www.wikidata.org/entity/Q45187990', 'http://www.wikidata.org/entity/Q2580456', 'http://www.wikidata.org/entity/Q4381103', 'http://www.wikidata.org/entity/Q45866284', 'http://www.wikidata.org/entity/Q4193274', 'http://www.wikidata.org/entity/Q44646891', 'http://www.wikidata.org/entity/Q45897606', 'http://www.wikidata.org/entity/Q4192657', 'http://www.wikidata.org/entity/Q4408464', 'http://www.wikidata.org/entity/Q8061502', 'http://www.wikidata.org/entity/Q4114400', 'http://www.wikidata.org/entity/Q4381104', 'http://www.wikidata.org/entity/Q4471790', 'http://www.wikidata.org/entity/Q45311327', 'http://www.wikidata.org/entity/Q14922139', 'http://www.wikidata.org/entity/Q2636420', 'http://www.wikidata.org/entity/Q4471791', 'http://www.wikidata.org/entity/Q12091410', 'http://www.wikidata.org/entity/Q45128135', 'http://www.wikidata.org/entity/Q4471783', 'http://www.wikidata.org/entity/Q1713892', 'http://www.wikidata.org/entity/Q4381102', 'http://www.wikidata.org/entity/Q143530', 'http://www.wikidata.org/entity/Q45277919', 'http://www.wikidata.org/entity/Q4099029', 'http://www.wikidata.org/entity/Q45215655', 'http://www.wikidata.org/entity/Q4381414', 'http://www.wikidata.org/entity/Q44791813', 'http://www.wikidata.org/entity/Q45852981', 'http://www.wikidata.org/entity/Q12144997', 'http://www.wikidata.org/entity/Q45919395', 'http://www.wikidata.org/entity/Q4471779', 'http://www.wikidata.org/entity/Q44883328', 'http://www.wikidata.org/entity/Q44839586', 'http://www.wikidata.org/entity/Q3190198', 'http://www.wikidata.org/entity/Q3757188', 'http://www.wikidata.org/entity/Q4471781', 'http://www.wikidata.org/entity/Q10328088', 'http://www.wikidata.org/entity/Q13029300', 'http://www.wikidata.org/entity/Q490188', 'http://www.wikidata.org/entity/Q12091418', 'http://www.wikidata.org/entity/Q4471786', 'http://www.wikidata.org/entity/Q4471787', 'http://www.wikidata.org/entity/Q43527084', 'http://www.wikidata.org/entity/Q4381099', 'http://www.wikidata.org/entity/Q4365524', 'http://www.wikidata.org/entity/Q12091413', 'http://www.wikidata.org/entity/Q45319828', 'http://www.wikidata.org/entity/Q1834135', 'http://www.wikidata.org/entity/Q43528977', 'http://www.wikidata.org/entity/Q44726566', 'http://www.wikidata.org/entity/Q4474677', 'http://www.wikidata.org/entity/Q4099031', 'http://www.wikidata.org/entity/Q62390', 'http://www.wikidata.org/entity/Q45776532', 'http://www.wikidata.org/entity/Q4471797', 'http://www.wikidata.org/entity/Q45320455', 'http://www.wikidata.org/entity/Q4471780', 'http://www.wikidata.org/entity/Q8061500', 'http://www.wikidata.org/entity/Q4114399', 'http://www.wikidata.org/entity/Q4381417', 'http://www.wikidata.org/entity/Q45322056', 'http://www.wikidata.org/entity/Q36277803', 'http://www.wikidata.org/entity/Q1491067', 'http://www.wikidata.org/entity/Q4471789', 'http://www.wikidata.org/entity/Q4474679', 'http://www.wikidata.org/entity/Q45266613', 'http://www.wikidata.org/entity/Q4471792', 'http://www.wikidata.org/entity/Q45664152', 'http://www.wikidata.org/entity/Q44732035', 'http://www.wikidata.org/entity/Q4381105', 'http://www.wikidata.org/entity/Q1983158', 'http://www.wikidata.org/entity/Q45064380', 'http://www.wikidata.org/entity/Q4471775', 'http://www.wikidata.org/entity/Q45804610', 'http://www.wikidata.org/entity/Q12091416', 'http://www.wikidata.org/entity/Q43387028', 'http://www.wikidata.org/entity/Q44733438', 'http://www.wikidata.org/entity/Q730282', 'http://www.wikidata.org/entity/Q420843', 'http://www.wikidata.org/entity/Q4365528', 'http://www.wikidata.org/entity/Q45291505', 'http://www.wikidata.org/entity/Q30117193', 'http://www.wikidata.org/entity/Q4471788', 'http://www.wikidata.org/entity/Q4099027', 'http://www.wikidata.org/entity/Q45739357']",181
4,5,3-ingoing-http://www.wikidata.org/prop/direct/P161;http://www.wikidata.org/entity/Q337185,181,"['http://www.wikidata.org/entity/Q19916716', 'http://www.wikidata.org/entity/Q4102753', 'http://www.wikidata.org/entity/Q16448019', 'http://www.wikidata.org/entity/Q16448373', 'http://www.wikidata.org/entity/Q16681179', 'http://www.wikidata.org/entity/Q18543299', 'http://www.wikidata.org/entity/Q16448037', 'http://www.wikidata.org/entity/Q4089571', 'http://www.wikidata.org/entity/Q15066056', 'http://www.wikidata.org/entity/Q17154859', 'http://www.wikidata.org/entity/Q16447500', 'http://www.wikidata.org/entity/Q18274781', 'http://www.wikidata.org/entity/Q10704336', 'http://www.wikidata.org/entity/Q18242289', 'http://www.wikidata.org/entity/Q15068985', 'http://www.wikidata.org/entity/Q12122739', 'http://www.wikidata.org/entity/Q4150008', 'http://www.wikidata.org/entity/Q4090482', 'http://www.wikidata.org/entity/Q18634942', 'http://www.wikidata.org/entity/Q247252', 'http://www.wikidata.org/entity/Q313399', 'http://www.wikidata.org/entity/Q4075169', 'http://www.wikidata.org/entity/Q4309642', 'http://www.wikidata.org/entity/Q4537436', 'http://www.wikidata.org/entity/Q12090675', 'http://www.wikidata.org/entity/Q4231120', 'http://www.wikidata.org/entity/Q4138910', 'http://www.wikidata.org/entity/Q550892', 'http://www.wikidata.org/entity/Q16448359', 'http://www.wikidata.org/entity/Q4390307', 'http://www.wikidata.org/entity/Q15069254', 'http://www.wikidata.org/entity/Q4419115', 'http://www.wikidata.org/entity/Q4144034', 'http://www.wikidata.org/entity/Q4080797', 'http://www.wikidata.org/entity/Q15071488', 'http://www.wikidata.org/entity/Q4196203', 'http://www.wikidata.org/entity/Q15066506', 'http://www.wikidata.org/entity/Q15992775', 'http://www.wikidata.org/entity/Q17427769', 'http://www.wikidata.org/entity/Q15066878', 'http://www.wikidata.org/entity/Q17426886', 'http://www.wikidata.org/entity/Q16447709', 'http://www.wikidata.org/entity/Q3892839', 'http://www.wikidata.org/entity/Q4151491', 'http://www.wikidata.org/entity/Q4074467', 'http://www.wikidata.org/entity/Q4125177', 'http://www.wikidata.org/entity/Q4170101', 'http://www.wikidata.org/entity/Q15066629', 'http://www.wikidata.org/entity/Q4251982', 'http://www.wikidata.org/entity/Q355433', 'http://www.wikidata.org/entity/Q15068263', 'http://www.wikidata.org/entity/Q15070845', 'http://www.wikidata.org/entity/Q465748', 'http://www.wikidata.org/entity/Q4206558', 'http://www.wikidata.org/entity/Q15209886', 'http://www.wikidata.org/entity/Q16681798', 'http://www.wikidata.org/entity/Q1654314', 'http://www.wikidata.org/entity/Q4133437', 'http://www.wikidata.org/entity/Q15065578', 'http://www.wikidata.org/entity/Q15066648', 'http://www.wikidata.org/entity/Q4521686', 'http://www.wikidata.org/entity/Q4418854', 'http://www.wikidata.org/entity/Q4245011', 'http://www.wikidata.org/entity/Q4165135', 'http://www.wikidata.org/entity/Q15068711', 'http://www.wikidata.org/entity/Q15087908', 'http://www.wikidata.org/entity/Q4142323', 'http://www.wikidata.org/entity/Q4159210', 'http://www.wikidata.org/entity/Q4205736', 'http://www.wikidata.org/entity/Q319470', 'http://www.wikidata.org/entity/Q4225583', 'http://www.wikidata.org/entity/Q16448400', 'http://www.wikidata.org/entity/Q4280558', 'http://www.wikidata.org/entity/Q4135001', 'http://www.wikidata.org/entity/Q4094498', 'http://www.wikidata.org/entity/Q18203719', 'http://www.wikidata.org/entity/Q4382123', 'http://www.wikidata.org/entity/Q18634443', 'http://www.wikidata.org/entity/Q4344505', 'http://www.wikidata.org/entity/Q4507556', 'http://www.wikidata.org/entity/Q4493969', 'http://www.wikidata.org/entity/Q18916576', 'http://www.wikidata.org/entity/Q12123504', 'http://www.wikidata.org/entity/Q16448091', 'http://www.wikidata.org/entity/Q19906458', 'http://www.wikidata.org/entity/Q4384723', 'http://www.wikidata.org/entity/Q4173704', 'http://www.wikidata.org/entity/Q16448209', 'http://www.wikidata.org/entity/Q15088673', 'http://www.wikidata.org/entity/Q4422657', 'http://www.wikidata.org/entity/Q4538075', 'http://www.wikidata.org/entity/Q3313690', 'http://www.wikidata.org/entity/Q4151594', 'http://www.wikidata.org/entity/Q15079253', 'http://www.wikidata.org/entity/Q4094456', 'http://www.wikidata.org/entity/Q16447604', 'http://www.wikidata.org/entity/Q17629766', 'http://www.wikidata.org/entity/Q17427841', 'http://www.wikidata.org/entity/Q470325', 'http://www.wikidata.org/entity/Q4520201', 'http://www.wikidata.org/entity/Q15068214', 'http://www.wikidata.org/entity/Q17426897', 'http://www.wikidata.org/entity/Q12099492', 'http://www.wikidata.org/entity/Q4225135', 'http://www.wikidata.org/entity/Q15066776', 'http://www.wikidata.org/entity/Q3116667', 'http://www.wikidata.org/entity/Q57229', 'http://www.wikidata.org/entity/Q21153176', 'http://www.wikidata.org/entity/Q15066335', 'http://www.wikidata.org/entity/Q15132334', 'http://www.wikidata.org/entity/Q4372360', 'http://www.wikidata.org/entity/Q4495976', 'http://www.wikidata.org/entity/Q4245545', 'http://www.wikidata.org/entity/Q17426815', 'http://www.wikidata.org/entity/Q4317787', 'http://www.wikidata.org/entity/Q18279807', 'http://www.wikidata.org/entity/Q4263540', 'http://www.wikidata.org/entity/Q4260575', 'http://www.wikidata.org/entity/Q17057270', 'http://www.wikidata.org/entity/Q15068405', 'http://www.wikidata.org/entity/Q4221834', 'http://www.wikidata.org/entity/Q15069259', 'http://www.wikidata.org/entity/Q17333507', 'http://www.wikidata.org/entity/Q15065938', 'http://www.wikidata.org/entity/Q4524064', 'http://www.wikidata.org/entity/Q4093772', 'http://www.wikidata.org/entity/Q15066454', 'http://www.wikidata.org/entity/Q4143701', 'http://www.wikidata.org/entity/Q4215770', 'http://www.wikidata.org/entity/Q4140711', 'http://www.wikidata.org/entity/Q4457662', 'http://www.wikidata.org/entity/Q4372281', 'http://www.wikidata.org/entity/Q4217473', 'http://www.wikidata.org/entity/Q18278880', 'http://www.wikidata.org/entity/Q4061585', 'http://www.wikidata.org/entity/Q17427892', 'http://www.wikidata.org/entity/Q15077128', 'http://www.wikidata.org/entity/Q13033371', 'http://www.wikidata.org/entity/Q1096685', 'http://www.wikidata.org/entity/Q15075330', 'http://www.wikidata.org/entity/Q364451', 'http://www.wikidata.org/entity/Q4244968', 'http://www.wikidata.org/entity/Q16448172', 'http://www.wikidata.org/entity/Q4226747', 'http://www.wikidata.org/entity/Q4227293', 'http://www.wikidata.org/entity/Q4372378', 'http://www.wikidata.org/entity/Q15071010', 'http://www.wikidata.org/entity/Q16447366', 'http://www.wikidata.org/entity/Q19909691', 'http://www.wikidata.org/entity/Q4151261', 'http://www.wikidata.org/entity/Q16447357', 'http://www.wikidata.org/entity/Q15070770', 'http://www.wikidata.org/entity/Q4076483', 'http://www.wikidata.org/entity/Q4168969', 'http://www.wikidata.org/entity/Q4175381', 'http://www.wikidata.org/entity/Q4316020', 'http://www.wikidata.org/entity/Q4079658', 'http://www.wikidata.org/entity/Q4320155', 'http://www.wikidata.org/entity/Q4525650', 'http://www.wikidata.org/entity/Q4360660', 'http://www.wikidata.org/entity/Q4496666', 'http://www.wikidata.org/entity/Q15070408', 'http://www.wikidata.org/entity/Q15064750', 'http://www.wikidata.org/entity/Q6545971', 'http://www.wikidata.org/entity/Q16448274', 'http://www.wikidata.org/entity/Q4142457', 'http://www.wikidata.org/entity/Q12137317', 'http://www.wikidata.org/entity/Q4359689', 'http://www.wikidata.org/entity/Q17384884', 'http://www.wikidata.org/entity/Q4281953', 'http://www.wikidata.org/entity/Q4094652', 'http://www.wikidata.org/entity/Q4276645', 'http://www.wikidata.org/entity/Q16448269', 'http://www.wikidata.org/entity/Q4491491', 'http://www.wikidata.org/entity/Q4192824', 'http://www.wikidata.org/entity/Q15132311', 'http://www.wikidata.org/entity/Q4088565', 'http://www.wikidata.org/entity/Q4141774', 'http://www.wikidata.org/entity/Q157931', 'http://www.wikidata.org/entity/Q3884088', 'http://www.wikidata.org/entity/Q18275344']",45
5,6,3-ingoing-http://www.wikidata.org/prop/direct/P971;http://www.wikidata.org/entity/Q744913,45,"['http://www.wikidata.org/entity/Q2309562', 'http://www.wikidata.org/entity/Q2806170', 'http://www.wikidata.org/entity/Q3283268', 'http://www.wikidata.org/entity/Q3793494', 'http://www.wikidata.org/entity/Q2252577', 'http://www.wikidata.org/entity/Q2024064', 'http://www.wikidata.org/entity/Q2645338', 'http://www.wikidata.org/entity/Q2364329', 'http://www.wikidata.org/entity/Q2782399', 'http://www.wikidata.org/entity/Q2252610', 'http://www.wikidata.org/entity/Q230304', 'http://www.wikidata.org/entity/Q2236738', 'http://www.wikidata.org/entity/Q2579516', 'http://www.wikidata.org/entity/Q2806164', 'http://www.wikidata.org/entity/Q2024400', 'http://www.wikidata.org/entity/Q2252587', 'http://www.wikidata.org/entity/Q2364343', 'http://www.wikidata.org/entity/Q3936036', 'http://www.wikidata.org/entity/Q2364466', 'http://www.wikidata.org/entity/Q81898', 'http://www.wikidata.org/entity/Q3682108', 'http://www.wikidata.org/entity/Q2741563', 'http://www.wikidata.org/entity/Q3282995', 'http://www.wikidata.org/entity/Q2252959', 'http://www.wikidata.org/entity/Q2782443', 'http://www.wikidata.org/entity/Q2489949', 'http://www.wikidata.org/entity/Q1026484', 'http://www.wikidata.org/entity/Q2252977', 'http://www.wikidata.org/entity/Q2363384', 'http://www.wikidata.org/entity/Q255782', 'http://www.wikidata.org/entity/Q1902616', 'http://www.wikidata.org/entity/Q2579203', 'http://www.wikidata.org/entity/Q1987654', 'http://www.wikidata.org/entity/Q2091927', 'http://www.wikidata.org/entity/Q1187023', 'http://www.wikidata.org/entity/Q431531', 'http://www.wikidata.org/entity/Q1219231', 'http://www.wikidata.org/entity/Q2920403', 'http://www.wikidata.org/entity/Q2490597', 'http://www.wikidata.org/entity/Q2741593', 'http://www.wikidata.org/entity/Q2782266', 'http://www.wikidata.org/entity/Q1216985', 'http://www.wikidata.org/entity/Q2805199', 'http://www.wikidata.org/entity/Q2580219', 'http://www.wikidata.org/entity/Q1090313']",42
